QUOTE_ID,REPORTING_SUBJECT_TYPE,PREMIUM_TOTAL,VEHICLE_FUEL_TYPE,LICENCE_TYPE_ABI,INSURED_PERSON_CLAIM_L3Y_AT_FAULT_NOT_WINDSCREEN_NIL_COST_COUNT,LOADED_AT,HAS_NCD_PROTECTION,INSURED_PERSON_AGE
1823,taxi,2631.85,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-30 14:39:02,FALSE,36
1824,taxi,348.42,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-27 15:40:20,FALSE,25
1825,taxi,1958.48,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-21 09:02:51,FALSE,42
1826,car,188.85,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-27 18:22:11,FALSE,46
1827,taxi,5830.1,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-23 14:48:23,FALSE,41
1828,scooter,149.37,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-23 13:31:54,null,28
1829,scooter,269.77,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-20 12:15:16,null,23
1830,scooter,178.96,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-17 23:07:25,null,25
1831,scooter,264.3,PETROL,DRIVING_LICENCE_KIND_FULL_EU,null,2024-08-12 06:33:34,null,43
1832,scooter,220.28,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-16 11:40:56,null,31
1833,taxi,2307.08,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-15 17:51:22,FALSE,39
1834,taxi,3504.08,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-02 09:24:13,FALSE,30
1835,taxi,1912.81,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-18 16:43:26,FALSE,42
1836,taxi,4277.66,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-15 09:56:39,FALSE,32
1837,scooter,119.48,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-21 11:13:22,null,41
1838,scooter,141.24,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-18 11:13:08,null,27
1839,bvi,792.84,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-23 07:39:25,FALSE,48
1840,taxi,236.28,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-20 13:33:52,FALSE,42
1841,taxi,3303.21,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-15 10:39:21,FALSE,35
1842,taxi,190.97,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-15 15:57:35,FALSE,45
1843,bvi,378.36,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-01 20:10:25,TRUE,38
1844,taxi,1405.05,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-07-03 16:53:57,FALSE,30
1845,car,198.28,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-09 12:35:29,FALSE,44
1846,taxi,1342.2,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-03-08 22:11:28,FALSE,37
1847,taxi,248.92,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-02-04 19:43:01,FALSE,32
1848,scooter,213.08,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-10 13:32:31,null,31
1849,taxi,4141.82,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-05 17:34:25,FALSE,39
1850,taxi,260.4,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-02-23 15:51:24,FALSE,47
1851,car,428.56,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-21 10:58:20,FALSE,27
1852,scooter,237.31,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-27 13:42:05,null,24
1853,taxi,4724.06,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-03 14:09:52,FALSE,33
1854,taxi,1987.01,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-06 13:43:49,TRUE,44
1855,car,4915.2,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-14 17:58:49,FALSE,32
1856,taxi,2745.6,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-15 16:02:58,FALSE,35
1857,taxi,90.71,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-07-24 18:19:59,FALSE,35
1858,car,2775.83,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-20 18:48:09,FALSE,35
1859,taxi,556.94,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-25 09:21:55,FALSE,44
1860,taxi,354.53,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-27 11:27:00,FALSE,40
1861,taxi,7578.24,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-04 11:34:27,FALSE,29
1862,car,11202.6,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-03 13:09:50,FALSE,21
1863,scooter,2088.17,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-15 11:34:21,null,29
1864,taxi,1366.87,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-03 12:13:19,FALSE,48
1865,taxi,366.18,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-01 11:54:35,TRUE,43
1866,taxi,1856.38,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-02-06 15:58:02,FALSE,34
1867,taxi,1234.51,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-05 20:03:11,TRUE,38
1868,taxi,448.06,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-06 19:17:32,FALSE,22
1869,taxi,1725.32,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-01 19:35:35,FALSE,37
1870,scooter,2233.41,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-22 09:58:55,null,21
1871,scooter,188.08,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-10 17:37:26,null,26
1872,scooter,175.77,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-07 11:59:31,null,27
1873,taxi,224.34,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-07 10:02:56,FALSE,28
1874,car,453.06,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-19 16:37:58,FALSE,36
1875,taxi,2568.2,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-19 13:50:55,FALSE,29
1876,taxi,1751.09,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-16 13:56:02,FALSE,40
1877,scooter,187.42,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-16 12:55:59,null,25
1878,taxi,2585.73,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-17 11:08:30,FALSE,34
1879,scooter,362.41,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-21 10:41:22,null,26
1880,taxi,4241.9,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-26 19:47:49,FALSE,25
1881,taxi,2359.95,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-02 13:58:04,FALSE,33
1882,taxi,2847.98,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-05 23:09:53,FALSE,32
1883,scooter,139.07,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-18 19:59:00,null,28
1884,taxi,740.28,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-30 19:25:59,FALSE,30
1885,scooter,152.73,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-16 16:20:48,null,27
1886,taxi,1627.69,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-25 23:57:05,FALSE,45
1887,taxi,5784.13,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-10 10:25:47,FALSE,24
1888,scooter,2352.18,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-23 00:53:59,null,29
1889,taxi,309.7,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-07-31 08:51:54,TRUE,33
1890,scooter,141.89,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-08 15:35:09,null,34
1891,bvi,1006.23,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-01 16:24:47,FALSE,58
1892,taxi,3273.85,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-30 22:05:19,FALSE,27
1893,car,762.17,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-21 15:01:25,FALSE,35
1894,car,159.29,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-01 14:25:10,FALSE,54
1895,taxi,2871.93,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-07-02 22:03:28,FALSE,33
1896,taxi,543.87,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-03 16:51:48,FALSE,32
1897,bvi,747.03,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-16 13:54:23,FALSE,36
1898,car,5458.02,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-23 20:32:55,FALSE,26
1899,scooter,324.53,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-14 15:48:19,null,26
1900,bvi,514.63,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-22 15:55:31,FALSE,33
1901,taxi,2442.23,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-09-06 10:13:25,FALSE,42
1902,scooter,2119.06,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-16 16:25:02,null,23
1903,taxi,175.72,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-07 09:27:43,FALSE,38
1904,taxi,3407.42,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-03-31 19:20:42,FALSE,53
1905,taxi,388.09,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-14 08:32:56,FALSE,28
1906,scooter,3599.33,PETROL,DRIVING_LICENCE_KIND_FULL_EU,0,2024-05-16 15:39:27,null,28
1907,scooter,237.9,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-10-06 12:34:12,null,28
1908,taxi,1860.34,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-12 10:52:37,FALSE,34
1909,scooter,278.59,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-10-03 07:28:40,null,21
1910,taxi,3967.99,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-17 09:27:33,FALSE,35
1911,taxi,4919.04,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-24 15:50:20,FALSE,23
1912,taxi,204.9,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-07-16 15:41:07,TRUE,43
1913,taxi,403.71,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-22 12:05:50,FALSE,56
1914,taxi,372.31,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-03 00:28:52,FALSE,26
1915,scooter,3476.78,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-04 12:16:50,null,26
1916,taxi,345.23,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-01 13:16:53,FALSE,48
1917,taxi,4240.13,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-12 21:17:03,FALSE,46
1918,scooter,195.16,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-05 12:40:14,null,37
1919,taxi,424.47,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-24 17:10:50,FALSE,49
1920,taxi,319.53,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-04-25 08:49:50,FALSE,40
1921,scooter,243.65,PETROL,DRIVING_LICENCE_KIND_FULL_EU,null,2024-10-29 21:59:04,null,26
1922,taxi,1758.21,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-11 16:48:49,FALSE,37
1923,taxi,308.86,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-02 19:04:09,FALSE,49
1924,taxi,431.69,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-17 12:39:56,FALSE,30
1925,taxi,239.67,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-01 18:24:02,FALSE,36
1926,scooter,1296.31,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-25 15:16:26,null,44
1927,taxi,271.68,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-21 21:14:30,FALSE,31
1928,bvi,841.19,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-07 15:55:33,TRUE,54
1929,taxi,309.85,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-18 06:42:54,FALSE,34
1930,taxi,329.97,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-27 16:52:24,FALSE,31
1931,scooter,168.61,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-24 17:20:35,null,23
1932,taxi,291.7,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-12 17:27:21,FALSE,41
1933,car,4122.24,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-07-24 13:39:49,FALSE,31
1934,taxi,6123.05,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-16 00:19:58,FALSE,36
1935,car,353.49,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-03 03:24:08,FALSE,26
1936,taxi,372.48,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-12 17:17:07,FALSE,31
1937,taxi,2770.03,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-14 17:33:54,FALSE,50
1938,taxi,7846.08,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-15 09:39:19,FALSE,34
1939,bvi,903.48,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-25 07:12:40,TRUE,48
1940,taxi,409.09,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-21 05:25:50,FALSE,44
1941,taxi,148.33,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2022-11-14 19:05:39,FALSE,43
1942,car,380.8,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-14 11:14:19,FALSE,35
1943,taxi,2561.87,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-16 10:15:40,TRUE,53
1944,taxi,205.27,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-06 13:05:36,FALSE,37
1945,taxi,4520.53,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-17 16:08:04,FALSE,56
1946,scooter,1622.33,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-03 13:32:58,null,31
1947,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-12 17:18:12,FALSE,27
1948,car,224,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-03 15:39:34,FALSE,43
1949,taxi,2684.18,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-28 15:31:24,FALSE,35
1950,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-02 10:55:43,null,23
1951,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-11 17:36:30,FALSE,34
1952,taxi,2393.77,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-22 14:50:07,FALSE,32
1953,scooter,340.47,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-05-30 16:05:54,null,22
1954,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,null,null,null
1955,taxi,3194.57,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-29 17:31:56,FALSE,34
1956,taxi,422.61,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-11 11:36:14,FALSE,48
1957,taxi,587.13,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-26 12:16:52,FALSE,61
1958,car,501.51,DIESEL,DRIVING_LICENCE_KIND_FULL_EU,0,2023-09-25 15:56:40,FALSE,23
1959,taxi,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-16 16:44:09,FALSE,30
1960,scooter,133.32,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-19 14:01:49,null,44
1961,taxi,488.14,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-20 08:05:05,FALSE,44
1962,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-19 00:17:36,FALSE,30
1963,taxi,2423.74,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-25 13:48:34,FALSE,58
1964,bvi,359.03,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2023-12-06 21:56:14,FALSE,53
1965,taxi,820.12,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-01-22 09:29:18,FALSE,37
1966,scooter,124.05,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-24 22:51:16,null,23
1967,bvi,274.92,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-04 10:46:47,FALSE,51
1968,taxi,4785.43,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-27 13:57:05,FALSE,32
1969,taxi,538.61,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-25 02:09:13,FALSE,22
1970,car,177.72,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-11 00:24:22,FALSE,56
1971,bvi,612.66,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-04 14:47:45,FALSE,31
1972,taxi,585.22,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-15 14:00:39,FALSE,45
1973,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-28 18:00:25,FALSE,24
1974,scooter,283.1,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-05 22:25:03,null,25
1975,car,null,DIESEL,DRIVING_LICENCE_KIND_FULL_EU,null,null,null,null
1976,car,1484.6,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-23 14:21:01,TRUE,38
1977,car,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,null,null,null
1978,taxi,1937.2,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-24 14:52:33,FALSE,38
1979,taxi,3013.23,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-08 14:00:55,FALSE,42
1980,taxi,176.95,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-11 23:26:32,FALSE,38
1981,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-22 18:53:39,FALSE,23
1982,car,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-01 10:22:34,FALSE,40
1983,scooter,366.73,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-10-29 10:58:25,null,25
1984,taxi,147.53,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-08 19:07:24,FALSE,37
1985,taxi,177.6,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2023-04-13 11:45:58,FALSE,38
1986,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-27 17:23:19,null,30
1987,scooter,285.11,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-10-15 18:58:56,null,22
1988,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-10 16:51:55,FALSE,30
1989,taxi,340.93,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-19 16:22:25,FALSE,35
1990,taxi,4926.33,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-07 11:24:24,FALSE,27
1991,taxi,481.16,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-03 21:35:12,FALSE,36
1992,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-08 12:10:34,FALSE,27
1993,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-28 11:06:57,FALSE,29
1994,taxi,1597.59,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-05 09:01:49,FALSE,46
1995,car,384.62,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-30 01:54:25,FALSE,28
1996,car,1721.04,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-11 17:10:37,FALSE,25
1997,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-03 00:46:10,null,43
1998,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-05 17:08:02,FALSE,42
1999,taxi,474.86,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-07-31 07:47:43,FALSE,37
2000,scooter,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-26 10:18:16,null,23
2001,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-16 11:28:34,FALSE,45
2002,taxi,786.06,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-08 17:24:11,FALSE,24
2003,taxi,3834.93,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-20 12:52:13,TRUE,48
2004,taxi,4040.9,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-28 15:26:32,FALSE,34
2005,taxi,1778.31,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-29 15:09:35,TRUE,53
2006,car,1229.68,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-05 09:09:47,FALSE,32
2007,taxi,223.98,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-16 12:59:21,FALSE,33
2008,bvi,1176.94,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-23 09:24:33,TRUE,64
2009,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-22 14:18:15,FALSE,27
2010,taxi,287.33,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-29 23:43:27,FALSE,48
2011,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-25 21:41:59,null,27
2012,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-07 14:50:42,FALSE,33
2013,taxi,1168.84,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-06 02:13:02,TRUE,44
2014,bvi,553.45,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-04 15:15:01,TRUE,46
2015,taxi,269.74,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-05 00:32:18,FALSE,25
2016,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-08 12:07:01,FALSE,38
2017,taxi,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-07 13:02:54,FALSE,57
2018,scooter,null,PETROL,DRIVING_LICENCE_KIND_FULL_EU,null,null,null,null
2019,taxi,342.56,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2023-08-29 11:17:51,FALSE,37
2020,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-28 11:00:12,FALSE,23
2021,taxi,1425.11,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-02 14:05:35,FALSE,48
2022,car,4211.63,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-05 09:15:50,FALSE,22
2023,taxi,3394,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-22 18:08:32,FALSE,43
2024,taxi,3410.48,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-23 14:06:16,FALSE,28
2025,scooter,335.91,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-21 02:24:43,null,23
2026,taxi,1333.38,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-26 10:43:26,TRUE,53
